g 1  0 21141
g 2  0 1583
g 3  0 2262
g 4  0 95
g 5  0 10.3
g 6  0 17.4
g 7  0 -68.8
g 8  0 -15.5
g 9  0 -24.2
g 10 0 9.0
g 11 0 11.3
g 12 0 -2.8
g 13 0 -2.4
g 14 0 -0.8
