g 1 0 -711.0
g 1 1 46.8
h 1 0 0.0
h 1 1 22.3
g 2 0 0.9
g 2 1 27.0
g 2 2 -0.4
h 2 0 0.0
h 2 1 1.8
h 2 2 -11.0
